"","doy","t","temp","seas","thresh"
"2570",14,2000-01-14,10.6140927065436,8.8643,10.2012
"2571",15,2000-01-15,10.3679010166628,8.806,10.1537
"2572",16,2000-01-16,10.2016171947485,8.7476,10.1046
"2573",17,2000-01-17,9.92398845131804,8.6891,10.0559
"2574",18,2000-01-18,9.45045432084944,8.6304,10.0061
"2575",19,2000-01-19,9.10097905375609,8.5718,9.956
"2576",20,2000-01-20,8.94021202478467,8.5133,9.905
"2577",21,2000-01-21,8.71377063342711,8.4552,9.8524
"2578",22,2000-01-22,8.43095113046285,8.3975,9.7988
"2579",23,2000-01-23,8.25565021248853,8.3401,9.7447
"2580",24,2000-01-24,8.25932137086624,8.2832,9.6871
"2581",25,2000-01-25,8.17482790641669,8.2268,9.6297
"2582",26,2000-01-26,8.06837672540327,8.1709,9.577
"2583",27,2000-01-27,7.944677392884,8.1157,9.526
"2584",28,2000-01-28,7.82439352644653,8.0612,9.4793
"2585",29,2000-01-29,7.67494701503254,8.0077,9.4337
"2586",30,2000-01-30,7.6401011874763,7.955,9.3878
"2587",31,2000-01-31,7.62306517362595,7.9033,9.3419
"2588",32,2000-02-01,7.57639976172912,7.8527,9.2955
"2589",33,2000-02-02,7.51197146242712,7.803,9.249
"2590",34,2000-02-03,7.44376146902398,7.7542,9.2032
"2591",35,2000-02-04,7.43348939062618,7.7064,9.1598
"2592",36,2000-02-05,7.41334940238697,7.6594,9.119
"2593",37,2000-02-06,7.40018998667961,7.6132,9.0805
"2594",38,2000-02-07,7.38554665300904,7.5679,9.0412
"2595",39,2000-02-08,7.34266742009942,7.5237,9.0011
"2596",40,2000-02-09,7.33373964995872,7.4807,8.9601
"2597",41,2000-02-10,7.37775328646346,7.4388,8.9165
"2598",42,2000-02-11,7.41284361263601,7.3979,8.8727
"2599",43,2000-02-12,7.4286034350715,7.3581,8.8291
"2600",44,2000-02-13,7.39032097233505,7.3193,8.7859
"2601",45,2000-02-14,7.36390829958567,7.2817,8.7431
"2602",46,2000-02-15,7.40298129618168,7.2453,8.7009
"2603",47,2000-02-16,7.43239852458965,7.2104,8.6611
"2604",48,2000-02-17,7.43888557684131,7.177,8.6227
"2605",49,2000-02-18,7.4049776621708,7.1449,8.5859
"2606",50,2000-02-19,7.38869750972201,7.1141,8.55
"2607",51,2000-02-20,7.36354430383299,7.0844,8.515
"2608",52,2000-02-21,7.34795418999544,7.0557,8.4808
"2609",53,2000-02-22,7.31238152413833,7.0279,8.4476
"2610",54,2000-02-23,7.27144725148271,7.0009,8.4147
"2611",55,2000-02-24,7.27586650484946,6.9748,8.3867
"2612",56,2000-02-25,7.29792355473448,6.9495,8.361
"2613",57,2000-02-26,7.25002103607829,6.9248,8.3374
"2614",58,2000-02-27,7.1981358593557,6.9005,8.315
"2615",59,2000-02-28,7.22282234779219,6.8767,8.2914
"2616",60,2000-02-29,7.28231334868001,6.8532,8.2686
"2617",61,2000-03-01,7.28327244738253,6.83,8.2464
"2618",62,2000-03-02,7.28062515687652,6.807,8.2246
"2619",63,2000-03-03,7.34955419636354,6.7845,8.2038
"2620",64,2000-03-04,7.41756207695822,6.7625,8.1841
"2621",65,2000-03-05,7.45449580397548,6.7413,8.1647
"2622",66,2000-03-06,7.45689300393186,6.7207,8.1456
"2623",67,2000-03-07,7.40410006700493,6.7007,8.1269
"2624",68,2000-03-08,7.35695454550953,6.6816,8.1093
"2625",69,2000-03-09,7.29451925907193,6.6632,8.0931
"2626",70,2000-03-10,7.29205171691208,6.6456,8.0782
"2627",71,2000-03-11,7.25563160638983,6.6288,8.0655
"2628",72,2000-03-12,7.18369239714088,6.613,8.0561
"2629",73,2000-03-13,7.24491515428555,6.598,8.0476
"2630",74,2000-03-14,7.30654206981019,6.584,8.0395
"2631",75,2000-03-15,7.34638101734766,6.5707,8.0321
"2632",76,2000-03-16,7.42066714385661,6.5584,8.0254
"2633",77,2000-03-17,7.53725754051673,6.5469,8.02
"2634",78,2000-03-18,7.5193338579521,6.5363,8.0151
"2635",79,2000-03-19,7.30172981830632,6.5267,8.0102
"2636",80,2000-03-20,7.0911521039358,6.5181,8.0046
"2637",81,2000-03-21,6.92300479114056,6.5105,7.999
"2638",82,2000-03-22,6.79057306123943,6.504,7.9941
"2639",83,2000-03-23,6.75702131194312,6.4987,7.9923
"2640",84,2000-03-24,6.80509131274572,6.4946,7.9909
"2641",85,2000-03-25,6.84531099621843,6.4916,7.9898
"2642",86,2000-03-26,6.90255328613083,6.4898,7.9886
"2643",87,2000-03-27,6.95338000466184,6.4889,7.9875
"2644",88,2000-03-28,6.9447827201064,6.4889,7.9861
"2645",89,2000-03-29,6.97642184466851,6.4896,7.9847
"2646",90,2000-03-30,7.02255356784274,6.4912,7.9847
"2647",91,2000-03-31,7.03010132254624,6.4936,7.9847
"2648",92,2000-04-01,7.01349626009057,6.4967,7.9854
"2649",93,2000-04-02,7.0281250484106,6.5007,7.986
"2650",94,2000-04-03,7.09832917808033,6.5052,7.9866
"2651",95,2000-04-04,7.172068218269,6.5103,7.9869
"2652",96,2000-04-05,7.33013324003394,6.516,7.9874
"2653",97,2000-04-06,7.50894900538573,6.5223,7.9872
"2654",98,2000-04-07,7.647839859128,6.5294,7.987
"2655",99,2000-04-08,7.6987112415273,6.5372,7.9871
"2656",100,2000-04-09,7.78923288024053,6.5457,7.9877
"2657",101,2000-04-10,8.00146750996753,6.555,7.9884
"2658",102,2000-04-11,8.17518965536501,6.5647,7.9892
"2659",103,2000-04-12,8.1881291295697,6.575,7.9901
"2660",104,2000-04-13,8.1540849972062,6.5858,7.9923
"2661",105,2000-04-14,8.10941928588763,6.5972,7.9948
"2662",106,2000-04-15,8.06076980836507,6.6089,7.9984
"2663",107,2000-04-16,8.06135040194523,6.621,8.0054
"2664",108,2000-04-17,8.03646739953902,6.6332,8.0129
"2665",109,2000-04-18,7.87076641292107,6.6455,8.0205
"2666",110,2000-04-19,7.70162316102807,6.6579,8.0286
"2667",111,2000-04-20,7.60264381366532,6.6704,8.0374
"2668",112,2000-04-21,7.55353544470741,6.6827,8.0462
"2669",113,2000-04-22,7.5065160826212,6.695,8.0547
"2670",114,2000-04-23,7.52830518164286,6.7072,8.0615
"2671",115,2000-04-24,7.60078143637355,6.7193,8.0678
"2672",116,2000-04-25,7.67159628686382,6.7314,8.0728
"2673",117,2000-04-26,7.63043202314435,6.7433,8.0767
"2674",118,2000-04-27,7.52906444596081,6.7552,8.0805
"2675",119,2000-04-28,7.52857428316663,6.7673,8.0843
"2676",120,2000-04-29,7.55068603485096,6.7795,8.0885
"2677",121,2000-04-30,7.55768108549642,6.7918,8.0932
"2678",122,2000-05-01,7.55492886610147,6.8043,8.0986
"2679",123,2000-05-02,7.57523185196446,6.817,8.1049
"2680",124,2000-05-03,7.61250948033682,6.8299,8.1123
"2681",125,2000-05-04,7.64431162650992,6.8431,8.1204
"2682",126,2000-05-05,7.68231496796375,6.8564,8.1294
"2683",127,2000-05-06,7.72733126435338,6.8699,8.1388
"2684",128,2000-05-07,7.7593064955095,6.8835,8.1499
"2685",129,2000-05-08,7.81783390626675,6.8972,8.1629
"2686",130,2000-05-09,7.88725869611996,6.9112,8.1783
"2687",131,2000-05-10,7.95602915490546,6.9254,8.1954
"2688",132,2000-05-11,7.97685023669789,6.9398,8.213
"2689",133,2000-05-12,7.99600097100909,6.9545,8.231
"2690",134,2000-05-13,8.01283489640166,6.9694,8.2498
"2691",135,2000-05-14,8.03316136286026,6.9848,8.2675
"2692",136,2000-05-15,8.06363706109,7.0005,8.2853
"2693",137,2000-05-16,8.09728149342827,7.0169,8.3028
"2694",138,2000-05-17,8.13965158964076,7.0339,8.3175
"2695",139,2000-05-18,8.17250551683147,7.0515,8.3325
"2696",140,2000-05-19,8.25900762219255,7.0697,8.3477
"2697",141,2000-05-20,8.30647134926261,7.0883,8.363
"2698",142,2000-05-21,8.29338448512845,7.1075,8.3789
"2699",143,2000-05-22,8.28611030084331,7.127,8.3962
"2700",144,2000-05-23,8.27674036927339,7.1469,8.4153
"2701",145,2000-05-24,8.28736303165192,7.1669,8.4351
"2702",146,2000-05-25,8.32348726835193,7.1871,8.4546
"2703",147,2000-05-26,8.37961082196817,7.2074,8.4753
"2704",148,2000-05-27,8.45638236730564,7.2279,8.4967
"2705",149,2000-05-28,8.54311448844468,7.2484,8.5179
"2706",150,2000-05-29,8.623225550826,7.269,8.5388
"2707",151,2000-05-30,8.68560390319766,7.2897,8.5591
"2708",152,2000-05-31,8.75763577077447,7.3107,8.5792
"2709",153,2000-06-01,8.82206742211086,7.3321,8.5986
"2710",154,2000-06-02,8.88511458802514,7.3538,8.6169
"2711",155,2000-06-03,8.94548204686584,7.376,8.6348
"2712",156,2000-06-04,8.99109791909776,7.3988,8.6524
"2713",157,2000-06-05,9.02355771093834,7.4223,8.6709
"2714",158,2000-06-06,9.03789171685533,7.4463,8.6907
"2715",159,2000-06-07,9.04223279836701,7.4709,8.7112
"2716",160,2000-06-08,9.05893385919129,7.4959,8.7308
"2717",161,2000-06-09,9.07786575068788,7.5214,8.7494
"2718",162,2000-06-10,9.11240899417458,7.5474,8.7672
"2719",163,2000-06-11,9.14650671838261,7.5737,8.7855
"2720",164,2000-06-12,9.15667720175371,7.6004,8.8048
"2721",165,2000-06-13,9.1394893010942,7.6273,8.8241
"2722",166,2000-06-14,9.13581704330154,7.6545,8.8439
"2723",167,2000-06-15,9.14064493484613,7.6817,8.8644
"2724",168,2000-06-16,9.13689673274028,7.709,8.8852
"2725",169,2000-06-17,9.13139001552652,7.7362,8.9056
"2726",170,2000-06-18,9.14210982693405,7.7634,8.9254
"2727",171,2000-06-19,9.14885590025564,7.7904,8.9454
"2728",172,2000-06-20,9.15133906355718,7.8173,8.966
"2729",173,2000-06-21,9.16333506819679,7.8439,8.9869
"2730",174,2000-06-22,9.17851319727375,7.8703,9.0069
"2731",175,2000-06-23,9.19337197156941,7.8964,9.0259
"2732",176,2000-06-24,9.21549381315708,7.9221,9.0465
"2733",177,2000-06-25,9.23759553599648,7.9476,9.07
"2734",178,2000-06-26,9.2600311029975,7.9726,9.0957
"2735",179,2000-06-27,9.27378006642912,7.9973,9.1214
"2736",180,2000-06-28,9.27477156461739,8.0216,9.1456
"2737",181,2000-06-29,9.26544182620397,8.0456,9.1684
"2738",182,2000-06-30,9.2512283983027,8.0692,9.1902
"2739",183,2000-07-01,9.26007465218625,8.0926,9.2121
"2740",184,2000-07-02,9.28494872479903,8.1155,9.234
"2741",185,2000-07-03,9.32094121960605,8.1381,9.2558
"2742",186,2000-07-04,9.3585906421266,8.1602,9.2775
"2743",187,2000-07-05,9.37678003202125,8.1817,9.2988
"2744",188,2000-07-06,9.32413673146469,8.2027,9.3187
"2745",189,2000-07-07,9.25173639960405,8.2232,9.337
"2746",190,2000-07-08,9.17450931159462,8.2431,9.3546
"2747",191,2000-07-09,9.09155667155253,8.2625,9.3721
"2748",192,2000-07-10,8.9863627095048,8.2812,9.389
"2749",193,2000-07-11,8.86851398755864,8.2993,9.4058
"2750",194,2000-07-12,8.80786179369542,8.3168,9.422
"2751",195,2000-07-13,8.83048495504914,8.3336,9.4382
"2752",196,2000-07-14,8.86087579952509,8.3498,9.4537
"2753",197,2000-07-15,8.88651692867279,8.3654,9.4693
"2754",198,2000-07-16,8.91464457570052,8.3804,9.4844
"2755",199,2000-07-17,8.94083725352113,8.3949,9.4986
"2756",200,2000-07-18,8.96115925544647,8.4089,9.5133
"2757",201,2000-07-19,8.94997495013039,8.4225,9.5288
"2758",202,2000-07-20,8.93415707022679,8.4358,9.5448
"2759",203,2000-07-21,8.93880518653044,8.4489,9.561
"2760",204,2000-07-22,8.92434947156326,8.4618,9.5765
"2761",205,2000-07-23,8.89062017929264,8.4746,9.5918
"2762",206,2000-07-24,8.8765239755555,8.4875,9.607
"2763",207,2000-07-25,8.87391686693925,8.5004,9.6212
"2764",208,2000-07-26,8.89404233853991,8.5136,9.6338
"2765",209,2000-07-27,8.90660555915136,8.527,9.6449
"2766",210,2000-07-28,8.89850401660293,8.5406,9.6565
"2767",211,2000-07-29,8.88869305754579,8.5545,9.67
"2768",212,2000-07-30,8.87494074571423,8.5687,9.685
"2769",213,2000-07-31,8.86843359906499,8.5831,9.7013
"2770",214,2000-08-01,8.86425219403536,8.5977,9.7177
"2771",215,2000-08-02,8.84683767397229,8.6127,9.7341
"2772",216,2000-08-03,8.82370201298377,8.6278,9.751
"2773",217,2000-08-04,8.78097686062498,8.6432,9.7683
"2774",218,2000-08-05,8.76548386674101,8.6589,9.7862
"2775",219,2000-08-06,8.78425833473845,8.6748,9.8047
"2776",220,2000-08-07,8.78998392311539,8.691,9.8249
"2777",221,2000-08-08,8.7575442274896,8.7074,9.8456
"2778",222,2000-08-09,8.73890933249055,8.7242,9.8667
"2779",223,2000-08-10,8.7182948200441,8.7414,9.8878
"2780",224,2000-08-11,8.70674096593043,8.759,9.9087
"2781",225,2000-08-12,8.7273364739447,8.7771,9.9291
"2782",226,2000-08-13,8.80940482783608,8.7957,9.9486
"2783",227,2000-08-14,8.94727072773909,8.815,9.9683
"2784",228,2000-08-15,9.02523920557847,8.8349,9.9877
"2785",229,2000-08-16,9.04763792019065,8.8554,10.0078
"2786",230,2000-08-17,9.00993713627501,8.8765,10.0279
"2787",231,2000-08-18,9.0081596189156,8.8983,10.0473
"2788",232,2000-08-19,9.02255728150285,8.9207,10.0665
"2789",233,2000-08-20,9.05972659624203,8.9436,10.0851
"2790",234,2000-08-21,9.10154066325689,8.967,10.1025
"2791",235,2000-08-22,9.14336926980716,8.9907,10.1201
"2792",236,2000-08-23,9.17061932712066,9.015,10.1381
"2793",237,2000-08-24,9.15439278723264,9.0396,10.1556
"2794",238,2000-08-25,9.148959743177,9.0645,10.172
"2795",239,2000-08-26,9.17845515252615,9.0896,10.1881
"2796",240,2000-08-27,9.19625152065986,9.1149,10.2046
"2797",241,2000-08-28,9.20000416185798,9.1404,10.2211
"2798",242,2000-08-29,9.23951150840374,9.166,10.238
"2799",243,2000-08-30,9.32091332281507,9.192,10.2586
"2800",244,2000-08-31,9.39335492762122,9.2183,10.2814
"2801",245,2000-09-01,9.44787515045667,9.245,10.3065
"2802",246,2000-09-02,9.48185900289838,9.272,10.3339
"2803",247,2000-09-03,9.50398973502765,9.2992,10.3618
"2804",248,2000-09-04,9.52083037430195,9.3266,10.3901
"2805",249,2000-09-05,9.57021340873183,9.3541,10.4178
"2806",250,2000-09-06,9.74578007546868,9.382,10.4453
"2807",251,2000-09-07,9.86070349085623,9.4102,10.4712
"2808",252,2000-09-08,9.86356293173825,9.4387,10.4959
"2809",253,2000-09-09,9.79780818812731,9.4673,10.5192
"2810",254,2000-09-10,9.75506850822669,9.4961,10.5417
"2811",255,2000-09-11,9.77140669415636,9.525,10.5638
"2812",256,2000-09-12,9.80394575290564,9.554,10.5857
"2813",257,2000-09-13,9.80960768424884,9.5829,10.6088
"2814",258,2000-09-14,9.84203286687047,9.6116,10.6326
"2815",259,2000-09-15,9.92093474581474,9.6404,10.6581
"2816",260,2000-09-16,9.96950829138117,9.6691,10.6843
"2817",261,2000-09-17,10.0262816559251,9.6978,10.7112
"2818",262,2000-09-18,10.0683782289668,9.7265,10.7391
"2819",263,2000-09-19,10.1227074810645,9.7552,10.7689
"2820",264,2000-09-20,10.1963192468009,9.7841,10.7995
"2821",265,2000-09-21,10.2482747628195,9.8131,10.8311
"2822",266,2000-09-22,10.2690500747867,9.8423,10.8632
"2823",267,2000-09-23,10.3110986213859,9.8718,10.8964
"2824",268,2000-09-24,10.3527954551505,9.9016,10.9315
"2825",269,2000-09-25,10.3877786216213,9.9319,10.9681
"2826",270,2000-09-26,10.4658978003554,9.9626,11.0052
"2827",271,2000-09-27,10.606693466989,9.9936,11.0424
"2828",272,2000-09-28,10.6685849984244,10.0247,11.0795
"2829",273,2000-09-29,10.6981071862506,10.0559,11.1165
"2830",274,2000-09-30,10.7288642620168,10.087,11.1499
"2831",275,2000-10-01,10.7296402567044,10.1181,11.1812
"2832",276,2000-10-02,10.7409060422967,10.1491,11.2106
"2833",277,2000-10-03,10.7597776451489,10.18,11.2391
"2834",278,2000-10-04,10.7623199987702,10.2108,11.2667
"2835",279,2000-10-05,10.7703891643664,10.2414,11.2938
"2836",280,2000-10-06,10.7880113582786,10.2719,11.3208
"2837",281,2000-10-07,10.7981919024776,10.3022,11.3479
"2838",282,2000-10-08,10.8125683454479,10.3323,11.3755
"2839",283,2000-10-09,10.8193948228912,10.3622,11.4031
"2840",284,2000-10-10,10.8270017439272,10.3918,11.4307
"2841",285,2000-10-11,10.7954106410829,10.4213,11.4587
"2842",286,2000-10-12,10.7694791987902,10.4505,11.4869
"2843",287,2000-10-13,10.773722012232,10.4794,11.5157
"2844",288,2000-10-14,10.7948925618718,10.508,11.544
"2845",289,2000-10-15,10.8170177376852,10.5363,11.5717
"2846",290,2000-10-16,10.8532122929649,10.5643,11.5976
"2847",291,2000-10-17,10.919006120141,10.5918,11.6222
"2848",292,2000-10-18,10.9952651534865,10.6188,11.6465
"2849",293,2000-10-19,11.0412104086178,10.6453,11.6704
"2850",294,2000-10-20,11.0612822887374,10.6714,11.6923
"2851",295,2000-10-21,11.0728082322493,10.6969,11.7131
"2852",296,2000-10-22,11.0916273742914,10.7221,11.7333
"2853",297,2000-10-23,11.1408373520869,10.7467,11.7528
"2854",298,2000-10-24,11.1850497424603,10.7706,11.7718
"2855",299,2000-10-25,11.2253877629594,10.7937,11.7896
"2856",300,2000-10-26,11.2554257930052,10.816,11.8062
"2857",301,2000-10-27,11.2787322540109,10.8374,11.8227
"2858",302,2000-10-28,11.3056417743607,10.8579,11.8384
"2859",303,2000-10-29,11.3161862710627,10.8776,11.8538
"2860",304,2000-10-30,11.2996705639653,10.8964,11.8686
"2861",305,2000-10-31,11.283829229634,10.9143,11.883
"2862",306,2000-11-01,11.2793206845115,10.9312,11.8967
"2863",307,2000-11-02,11.2798219941011,10.947,11.9099
"2864",308,2000-11-03,11.2765237699922,10.9617,11.9215
"2865",309,2000-11-04,11.2538113074332,10.9752,11.9327
"2866",310,2000-11-05,11.2167223677403,10.9876,11.9437
"2867",311,2000-11-06,11.1470530854493,10.9989,11.9543
"2868",312,2000-11-07,11.08733541682,11.0091,11.9635
"2869",313,2000-11-08,11.0532254067863,11.0181,11.9716
"2870",314,2000-11-09,11.0318650530606,11.0261,11.9784
"2871",315,2000-11-10,11.010416523349,11.033,11.9848
"2872",316,2000-11-11,10.9757292357887,11.0389,11.9906
"2873",317,2000-11-12,10.9354861175142,11.0438,11.9956
"2874",318,2000-11-13,10.8994869299051,11.0476,11.9996
"2875",319,2000-11-14,10.8813265369433,11.0505,12.0027
"2876",320,2000-11-15,10.8547274343124,11.0524,12.0049
"2877",321,2000-11-16,10.786732947681,11.0532,12.0068
"2878",322,2000-11-17,10.7430576038797,11.0531,12.0083
"2879",323,2000-11-18,10.6965239633147,11.0518,12.0091
"2880",324,2000-11-19,10.6552569706265,11.0493,12.009
"2881",325,2000-11-20,10.6328459647371,11.0454,12.0078
"2882",326,2000-11-21,10.5903798330848,11.0401,12.006
"2883",327,2000-11-22,10.4951408679892,11.0333,12.004
"2884",328,2000-11-23,10.3848823134492,11.0248,12.0016
"2885",329,2000-11-24,10.3382627088122,11.0147,11.9979
"2886",330,2000-11-25,10.3173969671494,11.0028,11.9934
"2887",331,2000-11-26,10.294452268176,10.9892,11.9877
"2888",332,2000-11-27,10.2873410655231,10.9738,11.9814
"2889",333,2000-11-28,10.3001588604799,10.9568,11.975
"2890",334,2000-11-29,10.3110629047562,10.9382,11.968
"2891",335,2000-11-30,10.3017309173578,10.9181,11.9597
"2892",336,2000-12-01,10.2599402953212,10.8965,11.9498
"2893",337,2000-12-02,10.191201085361,10.8733,11.9376
"2894",338,2000-12-03,10.0837684895207,10.8488,11.9242
"2895",339,2000-12-04,9.97607907907265,10.8229,11.9087
"2896",340,2000-12-05,9.92396722261499,10.7958,11.8914
"2897",341,2000-12-06,9.81708175016612,10.7674,11.8736
"2898",342,2000-12-07,9.7212688719354,10.7377,11.8534
"2899",343,2000-12-08,9.6537444420704,10.7067,11.8309
"2900",344,2000-12-09,9.61229658817372,10.6744,11.808
"2901",345,2000-12-10,9.53642271495446,10.6407,11.7851
"2902",346,2000-12-11,9.49909822788181,10.6055,11.761
"2903",347,2000-12-12,9.46173689205472,10.5687,11.7334
"2904",348,2000-12-13,9.35186910701961,10.5305,11.7052
"2905",349,2000-12-14,9.34882880456564,10.4907,11.6767
"2906",350,2000-12-15,9.34163836771395,10.4493,11.6438
"2907",351,2000-12-16,9.31456135213375,10.4063,11.6095
"2908",352,2000-12-17,9.28128428611813,10.3617,11.5734
"2909",353,2000-12-18,9.23497503305354,10.3159,11.5368
"2910",354,2000-12-19,9.24054094494842,10.269,11.4997
"2911",355,2000-12-20,9.34093604909211,10.221,11.4621
"2912",356,2000-12-21,9.33546727096162,10.172,11.4246
"2913",357,2000-12-22,9.36316619050212,10.1221,11.3868
"2914",358,2000-12-23,9.31812310436877,10.0715,11.349
"2915",359,2000-12-24,9.25500225984469,10.0204,11.3104
"2916",360,2000-12-25,9.19163354904187,9.9688,11.2693
"2917",361,2000-12-26,9.04108164077852,9.9169,11.2223
"2918",362,2000-12-27,8.93632314226976,9.8649,11.1729
"2919",363,2000-12-28,8.87647484751737,9.8129,11.1189
"2920",364,2000-12-29,8.78398703402136,9.7605,11.0627
"2921",365,2000-12-30,8.70265334735556,9.7077,11.0063
"2922",366,2000-12-31,8.58561635926002,9.6544,10.9503
"2923",1,2001-01-01,8.47363276779652,9.6007,10.8953
"2924",2,2001-01-02,8.46330932909395,9.5466,10.8419
"2925",3,2001-01-03,8.37821067978696,9.492,10.7883
"2926",4,2001-01-04,8.30427178885879,9.437,10.7344
"2927",5,2001-01-05,8.27613185309782,9.3815,10.6794
"2928",6,2001-01-06,8.27336284808997,9.3256,10.6215
"2929",7,2001-01-07,8.25554524834563,9.2693,10.565
"2930",8,2001-01-08,8.23055393884822,9.2124,10.5111
"2931",9,2001-01-09,8.16207823520754,9.155,10.4572
"2932",10,2001-01-10,8.07978320121765,9.0973,10.4034
"2933",11,2001-01-11,8.01236820366325,9.0392,10.3507
"2934",12,2001-01-12,7.98737800084963,8.981,10.3009
"2935",13,2001-01-13,7.8816269000129,8.9227,10.2514
"2936",14,2001-01-14,7.80396437027106,8.8643,10.2012
"2937",15,2001-01-15,7.79338411405319,8.806,10.1537
"2938",16,2001-01-16,7.75568334794626,8.7476,10.1046
"2939",17,2001-01-17,7.75757809964622,8.6891,10.0559
"2940",18,2001-01-18,7.73366088365636,8.6304,10.0061
"2941",19,2001-01-19,7.65892700887307,8.5718,9.956
"2942",20,2001-01-20,7.59086887465744,8.5133,9.905
"2943",21,2001-01-21,7.37913330153721,8.4552,9.8524
"2944",22,2001-01-22,7.22310148288564,8.3975,9.7988
"2945",23,2001-01-23,7.14423755465484,8.3401,9.7447
"2946",24,2001-01-24,7.08534392132992,8.2832,9.6871
"2947",25,2001-01-25,7.00477950820109,8.2268,9.6297
"2948",26,2001-01-26,6.89628175627895,8.1709,9.577
"2949",27,2001-01-27,6.78772591526915,8.1157,9.526
"2950",28,2001-01-28,6.76107878692266,8.0612,9.4793
"2951",29,2001-01-29,6.70282491678145,8.0077,9.4337
"2952",30,2001-01-30,6.63531943755906,7.955,9.3878
"2953",31,2001-01-31,6.63950532602101,7.9033,9.3419
"2954",32,2001-02-01,6.72039353120617,7.8527,9.2955
"2955",33,2001-02-02,6.7812801628578,7.803,9.249
"2956",34,2001-02-03,6.83280248503859,7.7542,9.2032
"2957",35,2001-02-04,6.86922709280398,7.7064,9.1598
"2958",36,2001-02-05,6.88040131948343,7.6594,9.119
"2959",37,2001-02-06,6.88851961384459,7.6132,9.0805
"2960",38,2001-02-07,7.05287855936259,7.5679,9.0412
"2961",39,2001-02-08,7.20439512555193,7.5237,9.0011
"2962",40,2001-02-09,7.2448515157874,7.4807,8.9601
"2963",41,2001-02-10,7.29562574225228,7.4388,8.9165
"2964",42,2001-02-11,7.43482140905973,7.3979,8.8727
"2965",43,2001-02-12,7.52034320991214,7.3581,8.8291
"2966",44,2001-02-13,7.52738739913557,7.3193,8.7859
"2967",45,2001-02-14,7.49332203479802,7.2817,8.7431
"2968",46,2001-02-15,7.46808732791645,7.2453,8.7009
"2969",47,2001-02-16,7.44203530179291,7.2104,8.6611
"2970",48,2001-02-17,7.41124698774117,7.177,8.6227
"2971",49,2001-02-18,7.38956617945578,7.1449,8.5859
"2972",50,2001-02-19,7.33622280344731,7.1141,8.55
"2973",51,2001-02-20,7.31660200582772,7.0844,8.515
"2974",52,2001-02-21,7.35221152043924,7.0557,8.4808
"2975",53,2001-02-22,7.36886792829851,7.0279,8.4476
"2976",54,2001-02-23,7.28186896516056,7.0009,8.4147
"2977",55,2001-02-24,7.22759662205126,6.9748,8.3867
"2978",56,2001-02-25,7.16344635261268,6.9495,8.361
"2979",57,2001-02-26,7.13783649227968,6.9248,8.3374
"2980",58,2001-02-27,7.16321970267994,6.9005,8.315
"2981",59,2001-02-28,7.17403999370772,6.8767,8.2914
"2982",61,2001-03-01,7.14689825329839,6.83,8.2464
"2983",62,2001-03-02,7.12447719748427,6.807,8.2246
"2984",63,2001-03-03,7.07901095362698,6.7845,8.2038
"2985",64,2001-03-04,6.99328481823933,6.7625,8.1841
"2986",65,2001-03-05,6.76599376848558,6.7413,8.1647
"2987",66,2001-03-06,6.61166129170395,6.7207,8.1456
"2988",67,2001-03-07,6.32175182205875,6.7007,8.1269
"2989",68,2001-03-08,5.96283070052542,6.6816,8.1093
"2990",69,2001-03-09,5.8446481551339,6.6632,8.0931
"2991",70,2001-03-10,5.82075551406639,6.6456,8.0782
"2992",71,2001-03-11,5.85715664341682,6.6288,8.0655
"2993",72,2001-03-12,5.92963288797111,6.613,8.0561
"2994",73,2001-03-13,5.90642691639865,6.598,8.0476
"2995",74,2001-03-14,5.91863395382718,6.584,8.0395
"2996",75,2001-03-15,6.00375380312524,6.5707,8.0321
"2997",76,2001-03-16,6.03921927002872,6.5584,8.0254
"2998",77,2001-03-17,6.01790134717778,6.5469,8.02
"2999",78,2001-03-18,5.99727344658317,6.5363,8.0151
"3000",79,2001-03-19,6.00043323018202,6.5267,8.0102
"3001",80,2001-03-20,5.96888900421015,6.5181,8.0046
"3002",81,2001-03-21,5.89405574558712,6.5105,7.999
"3003",82,2001-03-22,5.72198718713551,6.504,7.9941
"3004",83,2001-03-23,5.70100869165688,6.4987,7.9923
"3005",84,2001-03-24,5.76914497882855,6.4946,7.9909
"3006",85,2001-03-25,5.84256359135232,6.4916,7.9898
"3007",86,2001-03-26,5.85119324268364,6.4898,7.9886
"3008",87,2001-03-27,5.84499315735771,6.4889,7.9875
"3009",88,2001-03-28,5.84368905715826,6.4889,7.9861
"3010",89,2001-03-29,5.86442079267851,6.4896,7.9847
"3011",90,2001-03-30,5.84232241460463,6.4912,7.9847
"3012",91,2001-03-31,5.86754485092512,6.4936,7.9847
"3013",92,2001-04-01,5.88096331423376,6.4967,7.9854
"3014",93,2001-04-02,5.84417697460186,6.5007,7.986
"3015",94,2001-04-03,5.83332095277019,6.5052,7.9866
"3016",95,2001-04-04,5.84685664278705,6.5103,7.9869
"3017",96,2001-04-05,5.90291207629006,6.516,7.9874
"3018",97,2001-04-06,5.98375114289725,6.5223,7.9872
"3019",98,2001-04-07,6.07102366118896,6.5294,7.987
"3020",99,2001-04-08,6.0972866953873,6.5372,7.9871
"3021",100,2001-04-09,6.15955003369145,6.5457,7.9877
"3022",101,2001-04-10,6.23438885190138,6.555,7.9884
"3023",102,2001-04-11,6.27746350190988,6.5647,7.9892
"3024",103,2001-04-12,6.29182321014927,6.575,7.9901
